Property_ID,Customer_ID,Project_Name,Property_Type,BHK,City,Locality,Pincode,Latitude,Longitude,Area_sqft,Floor,Total_Floors,Price_per_sqft,Listed_Price,Discount_Pct,Final_Price,Booking_Date,Possession_Date,Customer_Age,Annual_Income,Family_Size,Occupation,Lead_Source,Campaign,Website_Visits,Calls,Site_Visits,Loan_Required,Loan_Amount,Interest_Rate,Loan_Tenure_Years,Amenities,Parking,Furnishing,Facing,Payment_Mode,Sales_Status,Days_to_Sale
SRP100635,CUST100635,Srijan Prime,Apartment,3 BHK,Kolkata,Sonarpur,700052,22.706001,88.374642,874,3,27,7892,6897608,3.65,6645845,8/10/2024,11/26/2024,36,44000,4,Doctor,Broker,Festive Offer,5,2,1,Yes,2640000,8.21,25,"Pool,Park",No,Semi-Furnished,West,Self Funded,Available,
SRP100636,CUST100636,Srijan Greenview,Apartment,3 BHK,Kolkata,Garia,700064,22.54076,88.472384,1116,15,30,6428,7173648,4.09,6880246,12/12/2023,11/15/2025,23,77600,5,Engineer,Email Campaign,Festive Offer,11,2,2,Yes,3483209,9.56,15,Park,Yes,Semi-Furnished,North-East,Home Loan,Negotiation,
SRP100637,CUST100637,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Garia,700033,22.623868,88.298956,902,19,28,6079,5483258,5.26,5194839,3/12/2024,4/20/2026,21,126300,1,Teacher,Website,Festive Offer,9,0,1,Yes,2898821,8.57,20,"Gym,Pool",Yes,Unfurnished,West,Mixed,Sold,7
SRP100638,CUST100638,Srijan Residency,Penthouse,4 BHK,Kolkata,Garia,700064,22.699936,88.268159,1470,1,14,5247,7713090,2.78,7498666,11/24/2023,6/18/2024,33,76900,5,Doctor,Broker,Monsoon Offer,9,1,0,Yes,4614000,7.2,20,Clubhouse,Yes,Unfurnished,North-East,Home Loan,Available,
SRP100639,CUST100639,Srijan Prime,Apartment,2 BHK,Kolkata,Behala,700102,22.708217,88.455632,507,18,19,7274,3687918,0.25,3678698,5/7/2024,9/14/2024,30,57800,6,IT Professional,Facebook,Monsoon Offer,6,1,0,Yes,2230758,7.71,30,"Gym,Clubhouse",No,Unfurnished,North-East,Home Loan,Negotiation,
SRP100640,CUST100640,Srijan Realty Heights,Apartment,3 BHK,Kolkata,EM Bypass,700124,22.556527,88.416114,1146,17,17,3790,4343340,6.19,4074487,3/30/2025,4/10/2026,37,74400,4,Teacher,Broker,Summer Sale,7,4,2,Yes,3444913,8.19,10,Gym,No,Fully Furnished,North,Mixed,Available,
SRP100641,CUST100641,Srijan Harmony,Apartment,2 BHK,Kolkata,EM Bypass,700084,22.71753,88.311237,1175,4,16,5586,6563550,7.61,6064064,9/26/2024,5/9/2026,29,65900,4,Doctor,Facebook,New Year Campaign,17,4,1,Yes,3954000,8.69,10,"Gym,Pool",No,Unfurnished,North-East,Self Funded,Negotiation,
SRP100642,CUST100642,Srijan Realty Heights,Apartment,5 BHK,Kolkata,Barasat,700102,22.478815,88.351397,929,4,5,10287,9556623,4.19,9156200,2/12/2022,2/26/2024,51,47100,4,Teacher,Broker,Monsoon Offer,16,2,1,No,0,0,0,Basic,Yes,Unfurnished,East,Mixed,Negotiation,
SRP100643,CUST100643,Srijan Greenview,Apartment,3 BHK,Kolkata,Behala,700084,22.547266,88.269175,1579,6,24,6258,9881382,4.13,9473281,11/1/2022,11/8/2024,32,79100,4,Other,Email Campaign,Monsoon Offer,14,4,2,Yes,4746000,8.39,25,"Gym,Pool",No,Fully Furnished,East,Home Loan,Negotiation,
SRP100644,CUST100644,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Ballygunge,700102,22.544714,88.411666,2253,11,27,7907,17814471,7.04,16560332,6/10/2022,1/26/2023,50,60000,4,Self Employed,Email Campaign,Summer Sale,10,5,1,No,0,0,0,"Pool,Park",Yes,Fully Furnished,South,Home Loan,Sold,55
SRP100645,CUST100645,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Dum Dum,700084,22.463804,88.331634,1618,13,24,7492,12122056,6.16,11375337,7/19/2022,9/26/2023,38,64800,1,Business Owner,Referral,Referral Drive,7,2,0,No,0,0,0,Clubhouse,Yes,Unfurnished,North-East,Mixed,Negotiation,
SRP100646,CUST100646,Srijan Meadows,Apartment,3 BHK,Kolkata,Dum Dum,700033,22.718415,88.409159,450,8,13,10033,4514850,4.38,4317100,11/21/2022,7/29/2023,44,300500,2,Government Employee,Website,Festive Offer,11,4,0,Yes,2725023,8.79,20,Park,Yes,Fully Furnished,West,Self Funded,Sold,82
SRP100647,CUST100647,Srijan Enclave,Villa,4 BHK,Kolkata,Salt Lake,700052,22.499937,88.484823,1378,6,19,7140,9838920,5.67,9281053,11/16/2023,3/27/2025,34,49000,3,IT Professional,Facebook,Digital Awareness,9,1,0,Yes,2940000,9.68,15,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,West,Mixed,Sold,45
SRP100648,CUST100648,Srijan Harmony,Apartment,5 BHK,Kolkata,Barasat,700091,22.61977,88.497508,1240,19,26,6475,8029000,8.07,7381060,12/16/2024,7/11/2025,26,110900,5,Business Owner,Email Campaign,Referral Drive,4,0,2,Yes,5101153,7.74,20,Clubhouse,Yes,Semi-Furnished,North,Home Loan,Sold,41
SRP100649,CUST100649,Srijan Realty Heights,Villa,4 BHK,Kolkata,Ballygunge,711101,22.700267,88.388176,1096,19,19,7494,8213424,2.11,8040121,11/24/2024,3/21/2025,33,72800,5,Self Employed,Email Campaign,Referral Drive,7,2,0,Yes,4368000,9.04,20,Basic,Yes,Fully Furnished,North,Self Funded,Sold,63
SRP100650,CUST100650,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Behala,700084,22.651347,88.315404,886,24,24,6116,5418776,5.53,5119118,3/15/2025,3/28/2026,25,45500,4,Teacher,Broker,Summer Sale,5,3,1,Yes,2730000,9.21,20,"Gym,Pool",Yes,Semi-Furnished,East,Mixed,Sold,55
SRP100651,CUST100651,Srijan Greenview,Apartment,4 BHK,Kolkata,EM Bypass,711101,22.749277,88.375004,1935,3,5,7195,13922325,0,13922325,7/22/2024,7/17/2025,21,58300,3,Teacher,Website,Festive Offer,2,2,2,Yes,3498000,9.56,20,"Gym,Clubhouse",Yes,Semi-Furnished,North,Mixed,Negotiation,
SRP100652,CUST100652,Srijan Enclave,Villa,2 BHK,Kolkata,Howrah,700064,22.614608,88.346794,2380,30,30,5144,12242720,1.66,12039491,10/7/2023,2/19/2024,47,25000,3,Doctor,Broker,New Year Campaign,4,3,1,No,0,0,0,Clubhouse,Yes,Semi-Furnished,North,Home Loan,Available,
SRP100653,CUST100653,Srijan Courtyard,Apartment,2 BHK,Kolkata,Garia,700102,22.466325,88.301989,825,8,30,4288,3537600,10.93,3150940,1/25/2022,3/6/2023,49,51700,5,Private Employee,Referral,Monsoon Offer,5,1,2,Yes,2509644,9.05,15,"Pool,Park",No,Semi-Furnished,South-East,Home Loan,Available,
SRP100654,CUST100654,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Dum Dum,700124,22.567778,88.497289,1191,20,20,6378,7596198,10.45,6802395,7/8/2024,5/11/2025,47,37700,1,Private Employee,Instagram,New Year Campaign,7,1,2,No,0,0,0,"Gym,Pool",Yes,Semi-Furnished,South-East,Home Loan,Sold,45
SRP100655,CUST100655,Srijan Urban Vista,Apartment,3 BHK,Kolkata,Rajarhat,700019,22.607082,88.429107,1346,11,27,7273,9789458,1.86,9607374,6/1/2024,4/30/2026,21,68600,2,IT Professional,Walk-in,Digital Awareness,7,4,0,Yes,4116000,9.52,15,Swimming Pool,Yes,Unfurnished,North-East,Mixed,Available,
SRP100656,CUST100656,Srijan Residency,Apartment,4 BHK,Kolkata,EM Bypass,700033,22.539333,88.455347,1115,14,27,7567,8437205,5.87,7941941,2/17/2024,9/12/2024,35,43100,1,IT Professional,Instagram,Monsoon Offer,11,1,2,No,0,0,0,Swimming Pool,Yes,Semi-Furnished,South-East,Mixed,Available,
SRP100657,CUST100657,Srijan Harmony,Apartment,4 BHK,Kolkata,Behala,700107,22.628847,88.467784,965,13,27,7826,7552090,8.22,6931308,12/30/2023,2/27/2026,29,28400,1,Other,Website,Referral Drive,5,1,1,Yes,1704000,9.02,20,Basic,No,Unfurnished,South-East,Home Loan,Negotiation,
SRP100658,CUST100658,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Behala,700019,22.460069,88.538192,1750,1,15,4049,7085750,4.33,6778937,12/20/2023,11/15/2025,35,75200,4,Government Employee,Website,Festive Offer,4,3,0,Yes,4512000,8.93,15,"Gym,Clubhouse",Yes,Fully Furnished,South-East,Home Loan,Sold,38
SRP100659,CUST100659,Srijan Urban Vista,Apartment,3 BHK,Kolkata,New Town,700019,22.497329,88.42227,1490,28,28,6582,9807180,6.02,9216788,7/18/2024,2/15/2025,23,65300,6,Doctor,Walk-in,Premium Launch,8,3,1,Yes,3918000,9.42,30,"Pool,Park",Yes,Semi-Furnished,South-East,Self Funded,Available,
SRP100660,CUST100660,Srijan Urban Vista,Villa,2 BHK,Kolkata,Garia,700052,22.679288,88.441239,1329,14,14,5488,7293552,4.4,6972636,4/24/2025,6/24/2026,46,125100,3,Government Employee,Website,Premium Launch,7,1,2,Yes,4440808,8.71,20,Gym,Yes,Unfurnished,North-East,Self Funded,Sold,66
SRP100661,CUST100661,Srijan Harmony,Apartment,3 BHK,Kolkata,Salt Lake,711101,22.524086,88.464723,919,13,19,6650,6111350,2.2,5976900,9/4/2025,9/17/2027,43,52700,4,Other,Facebook,Monsoon Offer,3,5,2,Yes,3162000,7.77,20,Basic,Yes,Semi-Furnished,East,Home Loan,Available,
SRP100662,CUST100662,Srijan Courtyard,Apartment,1 BHK,Kolkata,Behala,700033,22.531646,88.253816,1534,29,29,5732,8792888,3.97,8443810,5/16/2024,6/1/2026,35,134700,5,IT Professional,Referral,New Year Campaign,5,3,0,Yes,6201039,8.73,15,"Pool,Park",Yes,Unfurnished,East,Home Loan,Negotiation,
SRP100663,CUST100663,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Ballygunge,700107,22.664084,88.322108,1488,16,25,8884,13219392,8.01,12160519,3/2/2023,1/13/2024,43,188600,5,Self Employed,Property Portal,Summer Sale,8,3,0,Yes,8138119,7.4,20,Basic,No,Unfurnished,North,Home Loan,Sold,47
SRP100664,CUST100664,Srijan Residency,Apartment,2 BHK,Kolkata,Salt Lake,700052,22.635733,88.332978,1515,16,17,8009,12133635,6.85,11302481,1/10/2025,1/20/2026,21,167000,4,Business Owner,Walk-in,Referral Drive,6,1,1,Yes,9321189,8.67,20,"Pool,Park",No,Semi-Furnished,North-East,Mixed,Negotiation,
SRP100665,CUST100665,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Behala,700102,22.742312,88.324801,1899,22,22,7883,14969817,4.18,14344079,5/24/2025,7/20/2027,35,45200,4,Government Employee,Walk-in,Summer Sale,6,1,1,Yes,2712000,7.59,20,"Gym,Pool,Clubhouse",Yes,Unfurnished,West,Mixed,Sold,47
SRP100666,CUST100666,Srijan Urban Vista,Villa,5 BHK,Kolkata,Barasat,700102,22.660284,88.352653,961,23,23,6316,6069676,1,6008979,9/1/2025,1/10/2027,30,108900,5,Government Employee,Broker,Referral Drive,6,2,1,Yes,3195369,8.43,20,Clubhouse,Yes,Semi-Furnished,North-East,Home Loan,Available,
SRP100667,CUST100667,Srijan Urban Vista,Villa,3 BHK,Kolkata,Barasat,700033,22.473352,88.368374,1768,24,24,5826,10300368,0,10300368,5/25/2024,5/18/2026,39,54800,6,Private Employee,Instagram,New Year Campaign,10,0,1,No,0,0,0,Park,Yes,Fully Furnished,East,Home Loan,Sold,65
SRP100668,CUST100668,Srijan Meadows,Apartment,4 BHK,Kolkata,Dum Dum,700102,22.737883,88.287133,1379,10,22,7154,9865366,9.84,8894614,8/3/2023,3/30/2024,21,121800,2,Teacher,Referral,New Year Campaign,8,2,1,Yes,4717446,7.98,10,Swimming Pool,Yes,Semi-Furnished,North,Home Loan,Sold,9
SRP100669,CUST100669,Srijan Meadows,Villa,2 BHK,Kolkata,Tollygunge,700107,22.578986,88.42722,681,9,20,7594,5171514,7.72,4772273,3/17/2022,9/19/2023,37,111300,5,Private Employee,Website,Monsoon Offer,8,2,0,Yes,2731717,8.97,20,"Gym,Clubhouse",Yes,Unfurnished,South,Mixed,Negotiation,
SRP100670,CUST100670,Srijan Courtyard,Apartment,1 BHK,Kolkata,Rajarhat,700084,22.543225,88.357316,1239,10,29,6087,7541793,10.57,6744625,7/31/2023,4/7/2025,48,51100,2,Teacher,Google Ads,Summer Sale,13,4,2,Yes,3066000,9.09,15,"Gym,Pool",Yes,Semi-Furnished,South-East,Home Loan,Available,
SRP100671,CUST100671,Srijan Realty Heights,Villa,2 BHK,Kolkata,Salt Lake,700052,22.690877,88.306075,1137,25,25,6699,7616763,5.68,7184131,4/25/2024,9/17/2026,45,73900,7,Self Employed,Broker,Summer Sale,10,2,0,Yes,4434000,9.13,20,"Gym,Pool,Clubhouse",Yes,Unfurnished,South,Home Loan,Available,
SRP100672,CUST100672,Srijan Urban Vista,Apartment,3 BHK,Kolkata,Rajarhat,700124,22.656657,88.475744,1874,7,21,4212,7893288,5.62,7449685,4/15/2023,10/15/2024,36,55100,4,Business Owner,Google Ads,Referral Drive,7,3,1,Yes,3306000,7.84,20,"Pool,Park",Yes,Unfurnished,North,Self Funded,Negotiation,
SRP100673,CUST100673,Srijan Enclave,Apartment,2 BHK,Kolkata,Dum Dum,700107,22.536357,88.542758,958,17,31,6493,6220294,7.85,5732001,10/16/2023,2/6/2026,43,121300,2,Business Owner,Property Portal,Summer Sale,9,1,2,Yes,4847667,8.99,10,Basic,Yes,Semi-Furnished,North,Home Loan,Sold,14
SRP100674,CUST100674,Srijan Realty Heights,Penthouse,3 BHK,Kolkata,Garia,700102,22.585815,88.290173,1321,12,34,6398,8451758,9.12,7680958,1/21/2022,10/31/2022,34,64500,4,Business Owner,Email Campaign,Referral Drive,11,2,0,Yes,3514894,9.38,30,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,West,Mixed,Available,
SRP100675,CUST100675,Srijan Courtyard,Apartment,4 BHK,Kolkata,Sonarpur,700019,22.455849,88.313287,1070,10,11,6510,6965700,5.74,6565869,11/29/2023,1/22/2025,48,36000,3,Teacher,Website,Premium Launch,7,2,2,Yes,2160000,8.11,25,"Gym,Pool",Yes,Semi-Furnished,South,Home Loan,Available,
SRP100676,CUST100676,Srijan Gardenia,Apartment,2 BHK,Kolkata,Barasat,700102,22.519534,88.265603,613,20,23,5537,3394181,8.8,3095493,2/1/2024,12/30/2025,29,238100,1,IT Professional,Referral,Referral Drive,4,1,0,Yes,2572228,8.73,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,North-East,Self Funded,Negotiation,
SRP100677,CUST100677,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Ballygunge,700064,22.565362,88.253007,1869,11,11,8671,16206099,0,16206099,2/11/2023,4/26/2025,55,65300,3,Doctor,Property Portal,Summer Sale,9,2,2,No,0,0,0,Park,No,Semi-Furnished,South-East,Mixed,Available,
SRP100678,CUST100678,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Ballygunge,700107,22.532496,88.369941,1662,23,23,8892,14778504,9.44,13383413,8/4/2023,5/1/2025,45,47500,4,IT Professional,Google Ads,Digital Awareness,12,1,3,No,0,0,0,Basic,Yes,Unfurnished,East,Home Loan,Available,
SRP100679,CUST100679,Srijan Prime,Villa,2 BHK,Kolkata,EM Bypass,700084,22.507619,88.491655,1306,14,19,7623,9955638,10.94,8866491,1/20/2025,9/24/2026,61,77700,5,Government Employee,Referral,Festive Offer,5,3,2,Yes,4662000,8.62,20,Park,Yes,Fully Furnished,North-East,Mixed,Sold,21
SRP100680,CUST100680,Srijan Greenview,Penthouse,2 BHK,Kolkata,Sonarpur,700102,22.647123,88.514932,1815,3,20,7493,13599795,6.74,12683169,6/25/2024,2/10/2025,30,47200,1,Engineer,Walk-in,Digital Awareness,15,1,2,Yes,2832000,8.31,20,"Gym,Clubhouse",No,Fully Furnished,North,Mixed,Sold,33
SRP100681,CUST100681,Srijan Prime,Plot,3 BHK,Kolkata,EM Bypass,700033,22.740448,88.438043,1731,17,17,5968,10330608,7.94,9510358,12/19/2023,4/11/2024,31,100100,5,Government Employee,Facebook,Premium Launch,6,4,2,No,0,0,0,Swimming Pool,Yes,Unfurnished,East,Home Loan,Available,
SRP100682,CUST100682,Srijan Residency,Apartment,2 BHK,Kolkata,Rajarhat,700064,22.454206,88.280279,985,28,28,6089,5997665,1.86,5886108,5/10/2024,1/17/2026,45,66900,5,Business Owner,Instagram,Premium Launch,11,3,1,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Unfurnished,South,Mixed,Negotiation,
SRP100683,CUST100683,Srijan Meadows,Apartment,2 BHK,Kolkata,EM Bypass,700084,22.595535,88.27403,2060,13,13,5275,10866500,2.37,10608964,11/8/2023,7/21/2024,40,89100,2,IT Professional,Property Portal,Premium Launch,10,3,2,Yes,5346000,9.3,20,"Gym,Pool,Clubhouse",Yes,Fully Furnished,North,Home Loan,Available,
SRP100684,CUST100684,Srijan Meadows,Apartment,2 BHK,Kolkata,Rajarhat,700019,22.533152,88.355783,1661,20,34,5699,9466039,1.08,9363806,6/21/2022,7/11/2023,40,66000,4,Private Employee,Walk-in,Premium Launch,8,2,3,Yes,3960000,7.97,20,"Gym,Pool",Yes,Semi-Furnished,North,Self Funded,Available,
SRP100685,CUST100685,Srijan Greenview,Apartment,4 BHK,Kolkata,Tollygunge,700124,22.678651,88.498607,1516,25,25,4911,7445076,2.75,7240336,4/7/2023,5/21/2025,28,61200,2,Doctor,Property Portal,Monsoon Offer,9,0,1,No,0,0,0,Swimming Pool,No,Semi-Furnished,East,Self Funded,Available,
SRP100686,CUST100686,Srijan Harmony,Villa,3 BHK,Kolkata,Tollygunge,700084,22.519749,88.293573,450,25,25,6579,2960550,3.56,2855154,2/5/2024,9/2/2025,39,43800,4,Business Owner,Email Campaign,New Year Campaign,12,0,3,Yes,1735933,9.4,30,Basic,No,Unfurnished,West,Home Loan,Sold,23
SRP100687,CUST100687,Srijan Harmony,Villa,4 BHK,Kolkata,New Town,700084,22.463286,88.510759,1747,28,28,6437,11245439,5.49,10628064,12/16/2025,2/10/2028,29,50900,4,Doctor,Property Portal,Digital Awareness,17,1,1,Yes,3054000,8.77,20,Clubhouse,Yes,Semi-Furnished,South-East,Home Loan,Sold,70
SRP100688,CUST100688,Srijan Courtyard,Penthouse,4 BHK,Kolkata,Barasat,700019,22.489039,88.374989,1076,1,30,6188,6658288,10.97,5927874,2/15/2025,10/8/2025,42,73300,6,Private Employee,Property Portal,New Year Campaign,10,1,1,No,0,0,0,Park,No,Unfurnished,East,Self Funded,Available,
SRP100689,CUST100689,Srijan Greenview,Apartment,3 BHK,Kolkata,New Town,711101,22.464964,88.468111,1422,18,20,7118,10121796,0,10121796,12/14/2025,7/9/2026,32,25000,3,Private Employee,Property Portal,Referral Drive,9,3,0,No,0,0,0,Basic,Yes,Unfurnished,East,Home Loan,Available,
SRP100690,CUST100690,Srijan Realty Heights,Apartment,4 BHK,Kolkata,Howrah,700102,22.615427,88.41046,450,12,15,6015,2706750,7.8,2495624,8/10/2024,1/15/2027,35,94500,5,Government Employee,Facebook,Festive Offer,7,2,1,No,0,0,0,Basic,Yes,Semi-Furnished,West,Home Loan,Negotiation,
SRP100691,CUST100691,Srijan Harmony,Apartment,5 BHK,Kolkata,New Town,700064,22.516485,88.435358,872,6,7,7233,6307176,0,6307176,8/23/2023,7/14/2024,38,70400,5,Private Employee,Google Ads,Digital Awareness,6,3,0,Yes,2881537,9.79,25,"Gym,Pool,Clubhouse",No,Unfurnished,South-East,Mixed,Available,
SRP100692,CUST100692,Srijan Urban Vista,Apartment,4 BHK,Kolkata,Tollygunge,700091,22.716472,88.305412,1740,24,24,5813,10114620,0.51,10063035,6/22/2022,8/28/2024,21,153200,4,Teacher,Website,Referral Drive,5,3,2,Yes,6830673,7.81,10,Basic,No,Unfurnished,East,Home Loan,Available,
SRP100693,CUST100693,Srijan Enclave,Apartment,2 BHK,Kolkata,Ballygunge,700107,22.72199,88.370308,747,6,14,8083,6038001,7.19,5603869,11/8/2022,11/3/2024,32,108800,4,Other,Website,Digital Awareness,11,4,1,Yes,2815203,9.14,20,"Pool,Park",No,Fully Furnished,South-East,Mixed,Sold,60
SRP100694,CUST100694,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Howrah,700124,22.721536,88.430057,1058,4,8,7928,8387824,3.59,8086701,10/5/2023,1/15/2026,22,49200,1,Other,Google Ads,Referral Drive,5,1,1,Yes,2952000,8.8,25,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,West,Self Funded,Sold,27
SRP100695,CUST100695,Srijan Residency,Villa,3 BHK,Kolkata,Dum Dum,700124,22.657309,88.47331,1330,29,29,7553,10045490,6.49,9393538,2/16/2025,10/24/2026,36,119200,4,Business Owner,Facebook,Premium Launch,7,3,1,No,0,0,0,Gym,Yes,Semi-Furnished,North,Mixed,Sold,46
SRP100696,CUST100696,Srijan Urban Vista,Apartment,2 BHK,Kolkata,New Town,700091,22.595478,88.51241,825,11,18,7947,6556275,5.48,6196991,2/10/2024,9/22/2025,22,103300,4,IT Professional,Referral,Referral Drive,6,1,1,No,0,0,0,"Gym,Pool",Yes,Semi-Furnished,East,Self Funded,Available,
SRP100697,CUST100697,Srijan Urban Vista,Apartment,3 BHK,Kolkata,New Town,700124,22.706093,88.306366,1448,1,18,5688,8236224,1.66,8099503,5/23/2024,9/16/2025,45,63300,3,Business Owner,Instagram,Digital Awareness,10,4,1,No,0,0,0,"Gym,Clubhouse",No,Unfurnished,South-East,Self Funded,Sold,7
SRP100698,CUST100698,Srijan Greenview,Apartment,3 BHK,Kolkata,Tollygunge,700064,22.570219,88.359359,1908,6,30,6057,11556756,0.1,11545199,5/4/2023,3/26/2024,39,44600,4,Self Employed,Walk-in,Monsoon Offer,8,0,4,Yes,2676000,7.2,25,Swimming Pool,Yes,Fully Furnished,East,Mixed,Sold,76
SRP100699,CUST100699,Srijan Courtyard,Apartment,3 BHK,Kolkata,EM Bypass,700107,22.517843,88.435116,1194,24,24,7527,8987238,3.92,8634938,9/5/2022,6/23/2024,48,66100,2,Teacher,Property Portal,Premium Launch,7,3,1,Yes,3966000,9.28,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,West,Home Loan,Sold,101
SRP100700,CUST100700,Srijan Residency,Apartment,2 BHK,Kolkata,Salt Lake,700084,22.587456,88.374276,1025,21,23,5906,6053650,3.41,5847221,1/12/2024,6/12/2024,29,103500,3,Private Employee,Google Ads,Digital Awareness,11,2,2,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,North-East,Home Loan,Negotiation,
SRP100701,CUST100701,Srijan Harmony,Apartment,2 BHK,Kolkata,EM Bypass,700124,22.679422,88.450108,1060,2,18,5253,5568180,4.75,5303691,7/24/2023,6/16/2025,35,223400,3,Engineer,Email Campaign,Digital Awareness,3,0,2,No,0,0,0,Basic,No,Semi-Furnished,South,Self Funded,Sold,48
SRP100702,CUST100702,Srijan Greenview,Apartment,3 BHK,Kolkata,New Town,700124,22.551667,88.295066,1400,11,12,7003,9804200,3.74,9437523,12/9/2024,3/16/2026,38,54800,3,Other,Property Portal,Digital Awareness,10,4,0,No,0,0,0,Gym,No,Semi-Furnished,East,Home Loan,Sold,57
SRP100703,CUST100703,Srijan Harmony,Apartment,3 BHK,Kolkata,New Town,700091,22.544308,88.462821,1826,5,29,6700,12234200,2.83,11887972,7/1/2023,9/9/2025,32,66000,3,Government Employee,Referral,Festive Offer,9,3,1,Yes,3960000,9.37,20,"Gym,Pool",Yes,Semi-Furnished,North-East,Mixed,Sold,36
SRP100704,CUST100704,Srijan Greenview,Plot,3 BHK,Kolkata,EM Bypass,700084,22.506297,88.340801,631,10,30,8278,5223418,5.25,4949189,7/11/2025,6/12/2027,26,50000,1,Self Employed,Broker,Premium Launch,10,2,1,Yes,3000000,9.58,20,Gym,Yes,Semi-Furnished,West,Self Funded,Available,
SRP100705,CUST100705,Srijan Greenview,Apartment,3 BHK,Kolkata,Ballygunge,711101,22.686009,88.383492,1880,29,29,9306,17495280,3.82,16826960,5/24/2023,8/5/2025,44,210200,5,Private Employee,Referral,Festive Offer,7,3,2,Yes,8807522,8.59,20,"Gym,Pool",No,Unfurnished,East,Home Loan,Negotiation,
SRP100706,CUST100706,Srijan Greenview,Apartment,4 BHK,Kolkata,Salt Lake,700102,22.648366,88.298502,1479,15,20,4304,6365616,5.55,6012324,7/1/2023,1/16/2024,35,155700,4,Engineer,Property Portal,Monsoon Offer,9,3,1,Yes,3595409,8.62,20,Gym,No,Semi-Furnished,North,Mixed,Negotiation,
SRP100707,CUST100707,Srijan Courtyard,Apartment,2 BHK,Kolkata,Garia,711101,22.658444,88.544444,586,15,20,7983,4678038,6.5,4373966,1/31/2022,6/21/2022,37,82900,2,IT Professional,Email Campaign,Referral Drive,10,2,0,Yes,3197110,7.55,20,Gym,No,Fully Furnished,South,Mixed,Available,
SRP100708,CUST100708,Srijan Greenview,Apartment,3 BHK,Kolkata,Howrah,700052,22.46818,88.31885,922,18,31,5198,4792556,5.23,4541905,9/10/2024,8/3/2025,35,155200,5,IT Professional,Broker,Festive Offer,6,3,1,No,0,0,0,Basic,No,Fully Furnished,East,Self Funded,Available,
SRP100709,CUST100709,Srijan Gardenia,Apartment,4 BHK,Kolkata,Rajarhat,700107,22.483832,88.315325,1322,3,21,5709,7547298,9.83,6805399,10/11/2024,8/30/2025,56,145600,1,Doctor,Website,Summer Sale,8,1,1,Yes,4072111,8.75,20,Swimming Pool,No,Semi-Furnished,West,Self Funded,Negotiation,
SRP100710,CUST100710,Srijan Enclave,Apartment,2 BHK,Kolkata,Garia,711101,22.56534,88.309891,1035,20,20,7809,8082315,4.26,7738008,8/5/2024,5/29/2025,27,32900,5,Doctor,Walk-in,New Year Campaign,15,3,0,No,0,0,0,"Gym,Pool",Yes,Semi-Furnished,South-East,Self Funded,Negotiation,
SRP100711,CUST100711,Srijan Harmony,Apartment,3 BHK,Kolkata,Salt Lake,700124,22.461464,88.418134,1086,21,29,5737,6230382,8.95,5672763,7/6/2022,10/10/2024,39,65600,4,Other,Walk-in,Festive Offer,6,3,1,Yes,3936000,7.81,25,"Gym,Pool,Clubhouse",No,Fully Furnished,East,Home Loan,Available,
SRP100712,CUST100712,Srijan Realty Heights,Apartment,4 BHK,Kolkata,EM Bypass,700124,22.622682,88.306857,1843,7,18,6768,12473424,1.67,12265118,11/8/2024,7/18/2026,39,50100,4,Other,Website,Digital Awareness,4,2,3,No,0,0,0,"Gym,Pool",Yes,Unfurnished,South,Home Loan,Sold,34
SRP100713,CUST100713,Srijan Prime,Penthouse,4 BHK,Kolkata,New Town,700091,22.68558,88.302625,1400,18,33,5447,7625800,10.06,6858645,3/21/2024,11/15/2024,39,69300,1,Self Employed,Property Portal,Monsoon Offer,8,0,0,Yes,3513056,8.75,15,Swimming Pool,Yes,Unfurnished,West,Mixed,Available,
